bin_num,bin_typ,bin_sec,bin_asl
PP.01.025.03,PA02,D,01
PP.04.074.04,PA01,C,04
PP.23.129.05,PA01,A,23
PK.09.099.01,PO02,A,09
PR.22.107.2.03,SA01,A,22
PP.31.054.2.06,PM04,0001,31
PP.31.054.2.07,PM04,0001,31
PR.29.012.1.02,SA01,D,29
PP.14.034.07,PA01,A,14
PP.15.060.03,PA01,A,15
PP.03.065.09,PA02,D,03
PP.18.024.06,PA01,A,18
PP.04.115.05,PA01,C,04
PP.31.112.04,PM04,0001,31
PR.11.027.2.01,SA01,C,11
PP.25.056.06,PA01,B,25
PR.11.034.1.04,SA01,C,11
PP.12.014.06,PA01,A,12
PR.07.103.1.13,SA01,C,07
PP.23.090.07,PA01,A,23
PR.07.103.2.02,SA01,C,07
PR.13.065.2.03,SA01,A,13
PR.16.028.2.04,SA01,C,16
PR.07.103.1.15,SA01,C,07
PP.07.069.04,PA01,C,07
PP.07.069.05,PA01,C,07
PR.17.010.2.04,SA01,C,17
PP.07.099.05,PA01,C,07
PP.07.072.06,PA01,C,07
PP.07.090.04,PA01,C,07
PP.07.090.05,PA01,C,07
PR.07.104.1.01,SA01,C,07
PR.17.017.2.04,SA01,C,17
PP.05.121.03,PA01,C,05
PP.05.121.04,PA01,C,05
PP.28.012.2.11,SA01,D,28
PP.28.012.2.12,SA01,D,28
PP.28.012.2.13,SA01,D,28
PP.28.012.2.14,SA01,D,28
PP.28.012.2.15,SA01,D,28
PP.28.013.2.01,SA01,D,28
PP.28.013.2.03,SA01,D,28
PR.05.104.1.02,SA01,C,05
PP.11.014.05,PA01,A,11
PP.12.031.03,PA01,A,12
PP.31.072.2.06,PM04,0001,31
PR.05.066.1.06,SA01,C,05
PP.07.130.05,PA01,C,07
PR.28.029.1.05,SA01,D,28
PR.29.034.1.04,SA01,D,29
PR.28.074.1.09,SA01,D,28
PR.29.034.1.05,SA01,D,29
PR.28.074.1.10,SA01,D,28
PR.29.034.1.06,SA01,D,29
PR.28.074.1.11,SA01,D,28
PR.07.024.1.06,SA01,C,07
PR.15.078.2.04,SA01,A,15
PR.18.011.2.02,SA01,C,18
PP.31.008.2.02,PM04,0001,31
PK.05.014.02,PO02,C,05
PK.07.017.02,PO02,C,07
PP.27.030.05,PA01,B,27
PK.03.109.02,PO02,C,03
PR.07.091.2.01,SA01,C,07
PK.02.058.01,PD03,A,02
PK.02.071.01,PD03,A,02
PP.25.111.07,PA05,B,25
PR.08.109.2.01,SA01,A,08
PR.08.109.2.02,SA01,A,08
PR.08.109.2.03,SA01,A,08
PR.08.109.2.04,SA01,A,08
PR.08.110.2.01,SA01,A,08
PR.08.110.2.02,SA01,A,08
PR.08.110.2.03,SA01,A,08
PR.08.110.2.04,SA01,A,08
PR.08.111.2.01,SA01,A,08
PR.08.111.2.02,SA01,A,08
PP.29.116.07,PA01,D,29
PP.29.114.03,PA01,D,29
PP.29.065.04,PA01,D,29
PP.29.065.06,PA01,D,29
PR.07.109.2.02,SA01,C,07
PR.12.031.2.05,SA01,C,12
PP.29.068.04,PA01,D,29
PP.29.071.04,PA01,D,29
PP.29.071.06,PA01,D,29
PP.29.071.07,PA01,D,29
PP.29.072.03,PA01,D,29
PP.29.074.04,PA01,D,29
PR.28.097.1.10,SA01,D,28
PR.28.097.1.11,SA01,D,28
PR.28.097.1.12,SA01,D,28
PP.13.022.06,PA01,A,13
PP.13.024.07,PA01,A,13
PP.13.032.03,PA01,A,13
PP.13.034.07,PA01,A,13
PP.23.114.06,PA01,A,23
PK.09.044.01,PO02,A,09
PK.11.034.01,PO02,A,11
PK.12.051.01,PO02,A,12
PK.12.062.01,PO02,A,12
PK.15.006.01,PO02,A,15
PK.18.023.01,PO02,A,18
PK.18.026.01,PO02,A,18
PP.31.060.06,PM04,0001,31
PR.18.067.2.03,SA01,A,18
PK.03.073.01,PO02,C,03
PK.03.074.01,PO02,C,03
PP.04.047.07,PA01,C,04
PP.17.028.07,PA01,A,17
PP.21.058.07,PA01,A,21
PP.23.031.03,PA01,A,23
PP.14.026.06,PA01,A,14
PR.07.057.1.02,SA01,C,07
PR.17.061.2.02,SA01,A,17
PK.16.012.02,PO02,C,16
PK.23.005.02,PO02,B,23
PP.04.061.03,PA01,C,04
PP.10.068.06,PA01,A,10
PP.13.050.06,PA01,A,13
PP.13.058.05,PA01,A,13
PP.13.058.06,PA01,A,13
PP.22.009.05,PA01,A,22
PP.13.058.07,PA01,A,13
PP.29.119.04,PA01,D,29
PR.07.045.2.04,SA01,C,07
PR.07.046.1.01,SA01,C,07
PR.07.046.1.02,SA01,C,07
PR.07.046.1.03,SA01,C,07
PR.07.046.1.05,SA01,C,07
PP.03.049.09,PA02,D,03
PK.15.072.02,PO02,C,15
PP.20.012.03,PA01,A,20
PK.18.077.02,PO02,C,18
PK.07.013.02,PO02,C,07
PR.29.034.1.01,SA01,D,29
PR.29.034.1.02,SA01,D,29
PP.27.078.07,PA01,B,27
PR.29.034.1.03,SA01,D,29
PK.26.076.02,PO02,B,26
PP.31.094.2.05,PM04,0001,31
PP.31.029.05,PM04,0001,31
PR.30.099.2.04,SA01,D,30
PR.07.009.2.01,SA01,C,07
PP.24.091.06,PA01,B,24
PK.17.068.02,PO02,C,17
PP.13.021.05,PA01,A,13
PR.05.101.1.05,SA01,C,05
PR.05.101.1.06,SA01,C,05
PR.05.102.1.01,SA01,C,05
PK.10.105.01,PF02,D,10
PR.05.102.1.02,SA01,C,05
PP.16.047.03,PA01,A,16
PK.16.065.02,PO02,C,16
PP.17.043.06,PA01,A,17
PP.17.043.07,PA01,A,17
PP.31.049.2.13,PM04,0001,31
PR.05.060.1.03,SA01,C,05
PR.05.063.1.03,SA01,C,05
PR.05.063.1.04,SA01,C,05
PR.05.063.1.06,SA01,C,05
PP.31.107.2.06,PM04,0001,31
PP.01.006.02,PA02,D,01
PR.28.062.1.13,SA01,D,28
PR.28.062.1.14,SA01,D,28
PK.06.051.02,PO02,C,06
PP.03.034.05,PA01,C,03
PR.06.091.1.07,SA01,C,06
PR.06.091.2.01,SA01,C,06
PP.01.059.07,PA02,D,01
PP.25.071.05,PA01,B,25
PP.25.071.04,PA01,B,25
PP.25.071.06,PA01,B,25
PP.29.031.05,PA01,D,29
PP.01.008.05,PA02,D,01
PR.26.125.2.02,SA01,B,26
PR.26.125.2.03,SA01,B,26
PP.28.014.08,PA01,D,28
PP.28.024.05,PA01,D,28
PP.28.024.06,PA01,D,28
PP.08.071.03,PA01,A,08
PP.09.015.06,PA01,A,09
PP.30.114.06,PA01,D,30
PP.09.015.07,PA01,A,09
PP.09.017.03,PA01,A,09
PK.09.053.02,PO02,C,09
PP.23.034.06,PA01,B,23
PK.18.026.02,PO02,C,18
PR.26.087.2.04,SA01,B,26
PP.27.034.08,PA01,B,27
PP.31.100.03,PM04,0001,31
PP.31.092.2.11,PM04,0001,31
PP.31.092.2.12,PM04,0001,31
PR.31.089.1.04,PM04,0001,31
PR.31.089.1.05,PM04,0001,31
PK.09.063.01,PO02,A,09
PP.20.017.05,PA01,A,20
PP.20.017.04,PA01,A,20
PR.22.093.2.02,SA01,A,22
PR.22.111.2.02,SA01,A,22
PP.04.060.09,PA02,D,04
PP.18.010.04,PA01,A,18
PP.21.046.05,PA01,A,21
PP.21.046.06,PA01,A,21
PR.30.063.2.01,SA01,D,30
PR.30.063.2.02,SA01,D,30
PR.30.063.2.03,SA01,D,30
PR.30.067.2.01,SA01,D,30
PR.30.067.2.02,SA01,D,30
PR.30.068.2.02,SA01,D,30
PR.30.068.2.03,SA01,D,30
PR.30.068.2.04,SA01,D,30
PR.30.068.2.05,SA01,D,30
PR.07.085.1.15,SA01,C,07
PR.07.085.2.02,SA01,C,07
PR.07.085.2.04,SA01,C,07
PP.25.073.03,PA01,B,25
PR.28.073.1.06,SA01,D,28
PR.28.129.1.13,SA01,D,28
PP.25.073.04,PA01,B,25
PP.25.075.05,PA01,B,25
PP.25.073.05,PA01,B,25
PP.25.073.06,PA01,B,25
PP.25.075.03,PA01,B,25
PR.28.129.1.14,SA01,D,28
PP.25.075.04,PA01,B,25
PP.25.075.06,PA01,B,25
PR.28.129.2.04,SA01,D,28
PR.28.129.2.05,SA01,D,28
PP.04.014.09,PA02,D,04
PP.04.067.09,PA02,D,04
PK.05.127.02,PO02,C,05
PK.11.026.01,PO02,A,11
PP.24.053.06,PA01,B,24
PR.21.058.2.04,SA01,A,21
PR.21.060.2.01,SA01,A,21
PR.29.121.1.10,SA01,D,29
PR.21.066.2.03,SA01,A,21
PR.21.066.2.04,SA01,A,21
PR.21.068.2.01,SA01,A,21
PR.29.121.1.11,SA01,D,29
PP.04.043.06,PA01,C,04
PP.10.043.04,PA01,A,10
PP.10.043.06,PA01,A,10
PR.06.096.1.04,SA01,C,06
PR.06.096.1.06,SA01,C,06
PR.06.096.1.07,SA01,C,06
PR.06.096.2.01,SA01,C,06
PP.10.085.05,PA01,A,10
PP.24.060.03,PA01,B,24
PP.24.060.04,PA01,B,24
PP.32.089.2.01,PM08,0001,32
PR.18.055.2.01,SA01,A,18
PR.18.064.2.03,SA01,A,18
PR.08.029.2.03,SA01,C,08
PP.26.047.05,PA01,B,26
PP.02.073.07,PA03,A,02
PP.26.047.07,PA05,B,26
PP.11.036.06,PA01,A,11
PP.30.130.06,PA01,D,30
PP.12.054.06,PA01,A,12
PP.06.127.06,PA01,C,06
PR.07.025.1.14,SA01,C,07
PP.30.114.03,PA01,D,30
PP.15.029.04,PA01,A,15
PP.18.015.03,PA01,A,18
PP.22.007.04,PA01,A,22
PP.15.057.05,PA01,A,15
PR.10.021.1.05,SA01,C,10
PR.12.009.2.02,SA01,C,12
PR.05.046.1.06,SA01,C,05
PP.28.025.04,PA01,D,28
PP.28.036.09,PA01,D,28
PR.12.019.2.01,SA01,C,12
PP.27.056.08,PA01,B,27
PR.07.059.1.03,SA01,C,07
PR.07.059.1.04,SA01,C,07
PR.07.059.1.05,SA01,C,07
PP.02.105.07,PA03,A,02
PP.02.107.02,PA03,A,02
PR.08.031.2.02,SA01,C,08
PP.01.065.06,PA02,D,01
PR.05.116.2.01,SA01,C,05
PP.04.050.03,PA01,C,04
PP.12.015.06,PA01,A,12
PP.02.074.02,PA03,A,02
PP.04.076.05,PA01,C,04
PP.18.063.07,PA01,A,18
PP.04.011.06,PA01,C,04
PP.04.011.07,PA01,C,04
PR.05.095.1.05,SA01,C,05
PR.05.123.1.04,SA01,C,05
PR.05.123.1.05,SA01,C,05
PP.12.058.06,PA01,A,12
PK.21.008.02,PO02,B,21
PR.05.123.1.07,SA01,C,05
PR.05.124.1.04,SA01,C,05
PP.01.018.03,PA02,D,01
PP.22.130.06,PA01,A,22
PP.28.072.03,PA01,D,28
PR.17.062.2.01,SA01,A,17
PP.03.090.05,PA01,C,03
PP.07.054.03,PA01,C,07
PK.08.020.01,PO02,A,08
PK.09.113.01,PO02,A,09
PK.08.072.01,PO02,A,08
PP.24.033.07,PA01,B,24
PK.15.046.02,PO02,C,15
PP.31.046.2.05,PM04,0001,31
PP.31.046.2.06,PM04,0001,31
PP.31.046.2.07,PM04,0001,31
PR.26.086.2.03,SA01,B,26
PK.04.061.01,PO02,C,04
PK.04.063.01,PO02,C,04
PK.04.065.01,PO02,C,04
PK.04.083.01,PO02,C,04
PR.08.072.2.02,SA01,A,08
PR.08.073.2.04,SA01,A,08
PR.08.072.2.03,SA01,A,08
PR.08.073.2.01,SA01,A,08
PR.08.073.2.02,SA01,A,08
PR.08.073.2.03,SA01,A,08
PR.08.074.2.01,SA01,A,08
PR.08.074.2.02,SA01,A,08
PR.08.074.2.03,SA01,A,08
PK.06.054.02,PO02,C,06
PR.08.076.2.02,SA01,A,08
PR.08.074.2.04,SA01,A,08
PR.08.076.2.03,SA01,A,08
PR.08.075.2.01,SA01,A,08
PR.08.075.2.02,SA01,A,08
PR.08.075.2.03,SA01,A,08
PR.08.075.2.04,SA01,A,08
PK.27.057.02,PO02,B,27
PP.08.123.04,PA01,A,08
PP.20.077.03,PA01,A,20
PP.20.077.04,PA01,A,20
PP.03.030.06,PA01,C,03
PP.04.045.05,PA01,C,04
PP.05.096.03,PA01,C,05
PP.05.098.03,PA01,C,05
PR.28.107.1.14,SA01,D,28
PR.07.105.1.01,SA01,C,07
PP.19.012.04,PA01,A,19
PR.07.105.1.02,SA01,C,07
PP.21.076.04,PA01,A,21
PR.22.008.2.01,SA01,B,22
PP.21.076.05,PA01,A,21
PK.22.031.01,PO02,A,22
PK.14.022.01,PO02,A,14
PR.05.093.2.02,SA01,C,05
PK.15.007.01,PO02,A,15
PP.26.007.05,PA01,B,26
PP.04.024.04,PA01,C,04
PP.12.031.05,PA01,A,12
PK.08.056.01,PO02,A,08
PP.28.102.03,PA01,D,28
PK.25.013.02,PO02,B,25
PR.13.047.2.01,SA01,A,13
PP.31.073.2.01,PM04,0001,31
PP.18.065.03,PA01,A,18
PK.08.128.02,PO02,C,08
PK.32.105.01,PM08,0001,32
PR.05.113.1.04,SA01,C,05
PR.05.060.1.01,SA01,C,05
PK.01.037.01,PA02,D,01
PK.01.039.01,PA02,D,01
PK.01.044.01,PA02,D,01
PK.01.048.01,PA02,D,01
PR.06.068.1.05,SA01,C,06
PR.07.008.1.07,SA01,C,07
PR.12.009.1.04,SA01,C,12
PR.05.068.1.06,SA01,C,05
PP.03.121.09,PA02,D,03
PK.11.050.02,PO02,C,11
PP.28.067.05,PA01,D,28
PP.31.019.03,PM04,0001,31
PK.10.109.01,PF02,D,10
PK.09.005.01,PO02,A,09
PK.10.043.01,PO02,A,10
PK.13.028.02,PO02,C,13
PK.16.033.01,PO02,A,16
PK.22.024.01,PO02,A,22
PK.22.027.02,PO02,B,22
PK.22.034.01,PO02,A,22
PK.22.114.01,PO02,A,22
PK.23.048.01,PO02,A,23
PP.27.035.04,PA01,B,27
PP.27.035.05,PA01,B,27
PP.27.035.06,PA01,B,27
PR.13.046.2.01,SA01,A,13
PR.24.050.2.01,SA01,B,24
PR.24.051.2.05,SA01,B,24
PR.24.055.2.03,SA01,B,24
PR.24.055.2.04,SA01,B,24
PP.25.077.04,PA01,B,25
PP.25.077.05,PA01,B,25
PP.25.077.06,PA01,B,25
PP.25.077.07,PA05,B,25
PP.25.109.05,PA01,B,25
PP.25.109.06,PA01,B,25
PP.25.111.03,PA01,B,25
PR.08.033.2.04,SA01,C,08
PR.05.108.1.01,SA01,C,05
PP.03.093.08,PA01,C,03
PP.08.054.03,PA01,A,08
PR.28.024.1.05,SA01,D,28
PR.28.024.1.06,SA01,D,28
PR.28.024.1.07,SA01,D,28
PR.28.024.1.08,SA01,D,28
PR.28.024.1.09,SA01,D,28
PR.28.025.1.13,SA01,D,28
PR.06.090.2.03,SA01,C,06
PK.08.073.01,PO02,A,08
PR.31.106.1.07,PM04,0001,31
PP.13.053.07,PA01,A,13
PP.13.059.03,PA01,A,13
PR.17.073.2.03,SA01,A,17
PR.17.073.2.04,SA01,A,17
PR.07.015.1.06,SA01,C,07
PR.17.073.2.02,SA01,A,17
PR.07.015.1.07,SA01,C,07
PR.07.015.1.05,SA01,C,07
PP.31.102.2.04,PM04,0001,31
PP.31.107.2.01,PM04,0001,31
PP.31.107.2.03,PM04,0001,31
PK.03.088.01,PO02,C,03
PP.06.067.03,PA01,C,06
PP.06.067.06,PA01,C,06
PP.06.067.07,PA01,C,06
PP.06.069.04,PA01,C,06
PK.08.087.02,PO02,C,08
PP.06.071.06,PA01,C,06
PK.16.008.02,PO02,C,16
PP.31.072.2.09,PM04,0001,31
PP.31.091.2.11,PM04,0001,31
PP.21.073.07,PA01,A,21
PP.21.075.03,PA01,A,21
PR.07.123.1.06,SA01,C,07
PR.07.122.1.09,SA01,C,07
PR.07.123.1.07,SA01,C,07
PP.31.054.2.15,PM04,0001,31
PP.31.072.2.07,PM04,0001,31
PP.31.072.2.05,PM04,0001,31
PP.31.072.2.08,PM04,0001,31
PP.10.125.03,PA01,A,10
PP.22.102.03,PA01,A,22
PP.22.102.04,PA01,A,22
PP.07.025.06,PA01,C,07
PP.22.104.06,PA01,A,22
PP.28.083.03,PA01,D,28
PP.22.104.07,PA01,A,22
PP.22.122.04,PA01,A,22
PP.28.083.04,PA01,D,28
PR.16.010.2.03,SA01,C,16
PR.16.013.2.02,SA01,C,16
PP.25.006.03,PA01,B,25
PP.21.116.03,PA01,A,21
PP.06.121.05,PA01,C,06
PP.06.121.06,PA01,C,06
PP.27.060.09,PA01,B,27
PP.06.123.04,PA01,C,06
PP.06.121.07,PA01,C,06
PP.27.066.06,PA01,B,27
PP.06.123.03,PA01,C,06
PP.06.123.05,PA01,C,06
PP.06.123.07,PA01,C,06
PP.24.071.07,PA01,B,24
PP.31.028.2.14,PM04,0001,31
PK.24.073.02,PO02,B,24
PP.16.010.05,PA01,A,16
PP.16.025.04,PA01,A,16
PP.31.124.2.09,PM04,0001,31
PR.09.015.1.05,SA01,C,09
PK.11.018.02,PO02,C,11
PR.07.074.1.07,SA01,C,07
PK.24.097.02,PO02,B,24
PP.06.127.05,PA01,C,06
PR.18.061.2.04,SA01,A,18
PP.06.125.03,PA01,C,06
PP.06.125.04,PA01,C,06
PP.06.125.05,PA01,C,06
PP.06.125.06,PA01,C,06
PP.06.127.03,PA01,C,06
PP.06.127.04,PA01,C,06
PP.06.127.07,PA01,C,06
PP.06.129.03,PA01,C,06
PP.04.093.08,PA01,C,04
PP.04.095.03,PA01,C,04
PP.24.083.03,PA01,B,24
PP.24.083.04,PA01,B,24
PR.06.083.1.05,SA01,C,06
PR.28.056.2.03,SA01,D,28
PR.28.056.2.05,SA01,D,28
PR.28.057.2.01,SA01,D,28
PR.28.057.2.02,SA01,D,28
PR.28.057.2.03,SA01,D,28
PR.28.057.2.04,SA01,D,28
PR.28.057.2.05,SA01,D,28
PK.26.087.01,PO02,B,26
PK.26.052.01,PO02,B,26
PK.26.053.01,PO02,B,26
PK.26.088.01,PO02,B,26
PP.01.060.02,PA02,D,01
PP.01.064.06,PA02,D,01
PP.03.021.09,PA02,D,03
PP.03.046.09,PA02,D,03
PR.12.031.2.04,SA01,C,12
PK.14.027.02,PO02,C,14
PP.32.093.2.08,PM08,0001,32
PR.13.005.2.02,SA01,C,13
PP.22.122.06,PA01,A,22
PR.12.005.1.04,SA01,C,12
PR.12.005.1.05,SA01,C,12
PR.30.032.2.01,SA01,D,30
PR.12.005.2.01,SA01,C,12
PR.12.005.2.03,SA01,C,12
PK.11.028.02,PO02,C,11
PP.18.015.06,PA01,A,18
PR.07.094.1.14,SA01,C,07
PR.11.034.1.05,SA01,C,11
PP.31.054.2.01,PM04,0001,31
PP.02.098.02,PA03,A,02
PP.02.087.05,PA03,A,02
PP.02.087.06,PA03,A,02
PP.02.100.05,PA03,A,02
PP.30.130.07,PA01,D,30
PP.18.026.03,PA01,A,18
PP.18.026.04,PA01,A,18
PR.07.070.1.12,SA01,C,07
PK.12.045.02,PO02,C,12
PR.06.113.1.07,SA01,C,06
PP.03.130.09,PA02,D,03
PP.04.046.09,PA02,D,04
PP.08.054.05,PA01,A,08
PP.15.072.04,PA01,A,15
PP.25.049.06,PA01,B,25
PP.25.051.03,PA01,B,25
PP.25.051.05,PA01,B,25
PP.25.051.06,PA01,B,25
PP.23.120.05,PA01,A,23
PP.26.092.03,PA01,B,26
PK.25.062.01,PO02,B,25
PR.09.010.1.01,SA01,C,09
PP.30.005.2.04,SA01,D,30
PP.30.005.2.05,SA01,D,30
PP.30.005.2.06,SA01,D,30
PP.30.005.2.07,SA01,D,30
PP.30.006.2.01,SA01,D,30
PP.30.006.2.03,SA01,D,30
PK.23.091.02,PO02,B,23
PP.11.034.05,PA01,A,11
PP.11.057.03,PA01,A,11
PP.07.007.03,PA01,C,07
PR.17.029.2.03,SA01,C,17
PR.17.029.2.04,SA01,C,17
PR.17.048.2.02,SA01,A,17
PR.17.048.2.03,SA01,A,17
PP.16.061.03,PA01,A,16
PP.16.059.07,PA01,A,16
PR.11.005.1.05,SA01,C,11
PR.30.127.2.01,SA01,D,30
PR.30.127.2.02,SA01,D,30
PR.30.128.2.05,SA01,D,30
PP.12.078.06,PA01,A,12
PP.12.078.07,PA01,A,12
PP.31.045.2.04,PM04,0001,31
PR.07.011.1.10,SA01,C,07
PP.31.045.2.06,PM04,0001,31
PP.31.117.2.08,PM04,0001,31
PP.29.056.04,PA01,D,29
PP.29.056.05,PA01,D,29
PR.28.091.1.09,SA01,D,28
PP.27.075.03,PA01,B,27
PP.31.006.2.08,PM04,0001,31
PP.28.115.07,PA01,D,28
PR.21.008.2.01,SA01,B,21
PP.28.125.05,PA01,D,28
PP.28.123.08,PA01,D,28
PR.21.018.2.02,SA01,B,21
PR.21.008.2.03,SA01,B,21
PR.21.011.2.01,SA01,B,21
PR.21.011.2.02,SA01,B,21
PR.23.075.2.03,SA01,A,23
PK.15.049.02,PO02,C,15
PR.22.108.2.03,SA01,A,22
PR.06.066.2.04,SA01,C,06
PR.09.025.2.01,SA01,C,09
PP.02.062.02,PA03,A,02
PP.02.065.03,PA03,A,02
PK.10.013.01,PO02,A,10
PK.25.060.02,PO02,B,25
PK.07.097.02,PO02,C,07
PK.15.007.02,PO02,C,15
PR.23.113.2.04,SA01,A,23
PR.23.114.2.01,SA01,A,23
PR.23.114.2.02,SA01,A,23
PR.23.114.2.03,SA01,A,23
PR.23.114.2.04,SA01,A,23
PR.23.115.2.01,SA01,A,23
PR.23.115.2.02,SA01,A,23
PR.23.115.2.03,SA01,A,23
PR.23.115.2.04,SA01,A,23
PR.28.007.1.12,SA01,D,28
PR.28.007.1.13,SA01,D,28
PR.28.007.1.14,SA01,D,28
PP.28.064.05,PA01,D,28
PP.28.118.06,PA01,D,28
PP.28.074.03,PA01,D,28
PP.28.074.04,PA01,D,28
PR.07.043.2.04,SA01,C,07
PP.04.061.09,PA02,D,04
PR.07.043.1.15,SA01,C,07
PR.07.043.2.03,SA01,C,07
PP.29.093.06,PA01,D,29
PP.14.053.06,PA01,A,14
PP.14.053.05,PA01,A,14
PR.09.054.2.04,SA01,A,09
PR.09.055.2.01,SA01,A,09
PR.09.055.2.04,SA01,A,09
PR.09.055.2.02,SA01,A,09
PR.09.056.2.01,SA01,A,09
PR.09.055.2.03,SA01,A,09
PR.09.056.2.02,SA01,A,09
PR.09.056.2.03,SA01,A,09
PP.21.048.07,PA01,A,21
PP.23.055.04,PA01,A,23
PP.28.126.08,PA01,D,28
PK.04.116.02,PO02,C,04
PK.04.120.02,PO02,C,04
PK.04.122.02,PO02,C,04
PK.04.124.02,PO02,C,04
PK.04.126.02,PO02,C,04
PP.01.073.07,PA02,D,01
PR.28.064.1.01,SA01,D,28
PR.28.064.1.02,SA01,D,28
PP.27.091.09,PA01,B,27
PR.05.008.2.04,SA01,C,05
PR.06.104.1.01,SA01,C,06
PR.06.105.2.04,SA01,C,06
PR.06.104.1.02,SA01,C,06
PR.06.105.1.06,SA01,C,06
PR.06.105.2.02,SA01,C,06
PK.26.103.02,PO02,B,26
PR.21.018.2.03,SA01,B,21
PP.25.092.04,PA01,B,25
PP.15.070.04,PA01,A,15
PR.21.024.2.01,SA01,B,21
PK.26.108.02,PO02,B,26
PR.21.024.2.02,SA01,B,21
PP.10.071.04,PA01,A,10
PP.15.032.04,PA01,A,15
PP.10.071.06,PA01,A,10
PP.10.091.07,PA01,A,10
PP.15.032.07,PA01,A,15
PP.11.046.05,PA01,A,11
PP.11.046.04,PA01,A,11
PP.28.022.2.04,SA01,D,28
PR.23.113.2.03,SA01,A,23
PP.28.022.2.05,SA01,D,28
PP.28.022.2.06,SA01,D,28
PR.11.017.2.02,SA01,C,11
PR.11.010.2.05,SA01,C,11
PP.28.022.2.07,SA01,D,28
PP.28.022.2.08,SA01,D,28
PP.28.022.2.09,SA01,D,28
PP.28.022.2.10,SA01,D,28
PR.25.090.2.03,SA01,B,25
PR.25.090.2.04,SA01,B,25
PP.12.013.03,PA01,A,12
PR.25.096.2.01,SA01,B,25
PR.17.025.2.04,SA01,C,17
PR.17.026.2.01,SA01,C,17
PR.17.031.2.03,SA01,C,17
PR.17.031.2.04,SA01,C,17
PR.25.096.2.02,SA01,B,25
PR.06.032.1.05,SA01,C,06
PP.18.029.06,PA01,A,18
PR.25.096.2.03,SA01,B,25
PR.30.084.2.05,SA01,D,30
PP.30.087.08,PA01,D,30
PR.30.089.2.01,SA01,D,30
PK.20.077.01,PO02,A,20
PP.15.049.07,PA01,A,15
PP.28.117.07,PA01,D,28
PR.16.051.2.03,SA01,A,16
PP.01.039.03,PA02,D,01
PP.27.045.03,PA01,B,27
PR.16.052.2.04,SA01,A,16
PP.27.045.04,PA01,B,27
PK.27.027.02,PO02,B,27
PP.03.094.04,PA01,C,03
PP.05.063.07,PA01,C,05
PP.05.065.06,PA01,C,05
PP.05.065.07,PA01,C,05
PP.05.052.06,PA01,C,05
PP.05.067.05,PA01,C,05
PP.05.067.06,PA01,C,05
PP.05.067.07,PA01,C,05
PP.25.035.07,PA05,B,25
PP.25.043.03,PA01,B,25
PP.25.043.04,PA01,B,25
PP.25.043.05,PA01,B,25
PP.25.043.06,PA01,B,25
PP.25.045.04,PA01,B,25
PP.25.045.05,PA01,B,25
PP.25.045.06,PA01,B,25
PP.25.045.07,PA05,B,25
PP.25.047.03,PA01,B,25
PP.25.047.04,PA01,B,25
PP.25.047.05,PA01,B,25
PP.25.047.06,PA01,B,25
PP.25.047.07,PA05,B,25
PP.25.085.03,PA01,B,25
PP.25.085.04,PA01,B,25
PP.25.087.03,PA01,B,25
PP.25.087.04,PA01,B,25
PP.25.087.05,PA01,B,25
PP.25.087.06,PA01,B,25
PP.25.089.03,PA01,B,25
PP.25.089.04,PA01,B,25
PP.25.089.05,PA01,B,25
PP.25.127.04,PA01,B,25
PP.25.127.05,PA01,B,25
PP.25.127.06,PA01,B,25
PP.25.128.03,PA01,B,25
PP.25.129.04,PA01,B,25
PP.25.129.05,PA01,B,25
PP.25.129.06,PA01,B,25
PP.25.130.04,PA01,B,25
PP.25.130.05,PA01,B,25
PP.25.130.06,PA01,B,25
PP.19.068.06,PA01,A,19
PP.17.078.05,PA01,A,17
PP.10.117.05,PA01,A,10
PP.19.068.07,PA01,A,19
PP.03.028.03,PA01,C,03
PP.03.030.04,PA01,C,03
PP.18.026.06,PA01,A,18
PP.30.129.05,PA01,D,30
PP.17.078.04,PA01,A,17
PP.21.122.03,PA01,A,21
PR.07.128.1.05,SA01,C,07
PP.17.030.05,PA01,A,17
PP.22.056.05,PA01,A,22
PP.22.058.04,PA01,A,22
PP.31.122.06,PM04,0001,31
PR.07.128.1.06,SA01,C,07
PP.02.072.03,PA03,A,02
PP.02.074.07,PA03,A,02
PP.08.107.06,PA01,A,08
PR.18.020.2.02,SA01,C,18
PR.18.026.2.03,SA01,C,18
PR.18.026.2.04,SA01,C,18
PR.25.018.2.03,SA01,B,25
PR.30.059.1.02,SA01,D,30
PR.30.059.1.03,SA01,D,30
PR.25.018.2.04,SA01,B,25
PR.30.059.1.04,SA01,D,30
PR.30.059.1.05,SA01,D,30
PR.30.059.1.06,SA01,D,30
PR.30.059.1.07,SA01,D,30
PR.30.059.1.09,SA01,D,30
PR.30.059.1.11,SA01,D,30
PR.25.018.2.05,SA01,B,25
PK.21.070.02,PO02,B,21
PK.21.072.02,PO02,B,21
PR.30.059.1.14,SA01,D,30
PR.30.060.1.01,SA01,D,30
PR.25.019.2.01,SA01,B,25
PP.03.122.09,PA02,D,03
PP.27.050.07,PA01,B,27
PR.14.074.2.03,SA01,A,14
PP.17.009.06,PA01,A,17
PR.05.110.1.03,SA01,C,05
PK.08.032.02,PO02,C,08
PK.08.074.01,PO02,A,08
PK.10.009.02,PO02,C,10
PK.11.068.01,PO02,A,11
