cst_cod
0008278100
0018022801
0000104400
0001882900
0000085200
0010021100
0018049000
0018443803
0018790600
0010155700
0018591605
0018437702
0010103302
0010103303
0009532903
0009535900
0017084200
0090016250
0009064212
0001390900
0002212610
0001939302
0001906102
0010102300
0016040203
0008163803
0001621000
0018085702
0002889201
0017428400
0000195300
0018342400
0003187400
0018085701
0003398100
0003477608
0001906109
0003082702
0017473901
0018475200
0018529100
0008581005
0018161000
0000702710
0000003200
0000662901
0001731500
0009544700
0001624800
0008115800
0018440802
0006494500
0006494501
0005525900
0000002600
0090014188
0018071701
0008012900
0018470600
0018470601
0016266604
0018533710
0000095500
0018564709
0018768900
0015464000
0002959500
0005134901
0016266602
0000002800
0003477609
0000770600
0090000234
0090010915
0090011717
0000939000
0090008261
0000015900
0001691501
0018586200
0010057710
0018082200
0001785600
0010108302
0016015100
0018474001
0004161001
0010121102
0008080100
0018998700
0001777800
0000000547
0009410304
0016388400
0016388401
0000000582
0018047701
0018069100
0009988702
0009988703
0000004000
0009988704
0008014800
0016389600
0002295202
0018548801
0006154808
0009088202
0000770606
0003326800
0018665200
0000770605
0016389100
0016394700
0018533704
0018529110
0003083700
0000994400
0000003600
0009417700
0009378000
0007261700
0016477600
0001430100
0003270800
0000770603
0017425500
0000770604
0000770607
0018837000
0005411401
0016394500
0016393500
0016461900
0016390200
0003800000
0016195801
0009417701
0016390100
0003386102
0016560600
0018792500
0005091000
0010160903
0000101800
0090012420
0016396500
0001753201
0016402800
0003113700
0000113600
0023628500
0000038000
0003569503
0018448901
0090011686
0016014600
0001932800
0001936700
0002864700
0016012500
0016414900
0012784200
0090016429
0000111800
0001634400
0001634407
0018993301
0000107506
0018564705
0018448900
0017830901
0018161005
0018637000
0001906116
0001909900
0016045100
0004020500
0005034200
0018047704
0009351900
0016394600
0016388100
0016396700
0003074900
0016394601
0003257700
0011363103
0018047705
0000109301
0017842004
0004203102
0009354600
0009540500
0017375803
0002104701
0017337501
0017308600
0017308601
0018022800
0018633902
0018636700
0012618000
0012618001
0012618003
0010016901
0001944800
0002680600
0003235600
0010040201
0013145300
0017830900
0018707400
0018715800
0018379300
0003235802
0018716603
0012618002
0000048300
0003569502
0017831900
0008581003
0001818801
0018450404
0016477200
0016396200
0016491500
0006282100
0009378001
0008124500
0009988800
0000115600
0090010581
0016388700
0016392600
0016534000
0016396600
0016465300
0015090036
0018767900
0017506204
0002320100
0018703900
0000005200
0017247900
0011338701
0001363000
0000115800
0016196308
0010121103
0009061000
0018450401
0016330800
0017096000
0000028600
0090013406
0008899922
0005134903
0090014209
0018410701
0003569504
0004010005
0013478201
0009077403
0013412502
0000681401
0001825500
0017842801
0018760900
0018680602
0008157700
0090014570
0001932701
0016024803
0000004201
0018468602
0018427711
0000115500
0090016442
0018568801
0018031400
0001814100
0002276403
0008085500
0017523302
0017375813
0018069103
0018069104
0013163802
0001625304
0000003800
0000002803
0016014604
0009531400
0000651401
0016531900
0016409900
0018269500
0016390201
0008269900
0016465900
0003113702
0010160403
0090014208
0018579200
0017523300
0009532902
0018466100
0000270002
0017839800
0000454402
0000648800
0016024500
0000092900
0090011696
0001978904
0000007100
0018529105
0018398007
0018398006
0013154200
0018529108
0018553802
0090015056
0000039400
0001966700
0009533400
0009541300
0009537000
0017113003
0008581009
0000046800
0018387200
0016168000
0016014270
0016390400
0016403600
0016397300
0001781701
0004119600
0017906400
0016404500
0016413400
0016403000
0001901101
0000116303
0017107706
0018451707
0018552501
0018951700
0016555300
0001901100
0016397000
0001561300
0017215500
0017247000
0003440800
0018183900
0008013700
0090016511
0004043101
0009073800
0017882200
0008205200
0001243000
0090016477
0008010000
0016402700
0016246600
0000116600
0008298200
0002949000
0017840700
0017842301
0018026300
0018433200
0018716602
0013412500
0013143306
0016311100
0017149300
0013161200
0013495002
0016173300
0017056600
0017194100
0017837800
0017838200
0005196601
0008047100
0010160900
0010160901
0013143200
0013157100
0013158500
0013159201
0003246800
0003260600
0003265800
0005120300
0002208900
0002299300
0003235300
0003235400
0003239500
0003246500
0000396800
0001355100
0001822303
0001949900
0001954300
0001978900
0017159200
0000025800
0000120200
0018095000
0017075800
0002041801
0018571100
0018457303
0003477613
0003262504
0013143301
0003235800
0017507800
0016549900
0003270801
0000115900
0016014105
0016014603
0002192800
0000004001
0018398011
0003237603
0000915805
0001976600
0008581008
0000998900
0003335205
0018568703
0000120600
0017375802
0016266603
0018607500
0018937200
0016520801
0090013930
0009366110
0002033100
0017008200
0016080700
0016560700
0016397200
0018767901
0017205600
0018572700
0003250200
0017842300
0016145700
0017837801
0001822300
0003237601
0090016542
0018364400
0018586201
0018586202
0018998702
0017113005
0001390901
0004137105
0002104400
0018564706
0018992401
0001830300
0018810200
0018457305
0004012400
0017892800
0018513504
0006154801
0018612401
0018591602
0018427709
0003230603
0090013264
0090013929
0090011938
0090012518
0090013384
0090013286
0090004010
0090011718
0090006436
0090011697
0090011666
0090011777
0018810201
0090013385
0003348600
0017506203
0003237600
0018445904
0016413600
0013144900
0000123400
0000121100
0016044801
0016394400
0018457307
0013412504
0018568705
0017107705
0000123300
0018481503
0018447102
0000884807
0003045700
0018993500
0018993503
0017189900
0018646400
0000098300
0018005300
0007269800
0017999100
0016405000
0000004701
0016353100
0013495700
0018533712
0000004700
0018646401
0018646402
0009533402
0016311700
0010130800
0009537400
0018437001
0003261700
0018594302
0013145303
0018594305
0000116000
0018088100
0010160904
0001789100
0000098400
0017839504
0018399200
0009534400
0018548800
0018608500
0000094600
0017308605
0019213400
0000101900
0001767067
0000053900
0017197400
0000031300
0018233400
0000020700
0000019601
0017416300
0001768200
0019207500
0011685400
0018811100
0008265900
0017410000
0018264800
0001729200
0012637800
0000010100
0000343500
0019009600
0017986500
0001883200
0017351600
0017484100
0018745800
0017724700
0017588800
0018785100
0017834807
0000364400
0000271500
0000093800
0018389100
0018744402
0018533703
0018513502
0090016569
0003237607
0001623100
0090016574
0009361301
0018049001
0017589800
0090004881
0010105400
0000681406
0010160906
0005238900
0000112402
0018415702
0001630000
0000049700
0001932706
0018744400
0018796101
0008277900
0000038100
0019692705
0000110000
0000106700
0017937600
0000051001
0018114500
0001730800
0019692700
0018040801
0010108301
0018079300
0000005000
0016048800
0001007104
0009400601
0018191900
0001748400
0000681400
0090016581
0017188300
0018440805
0016388200
0010160902
0001590100
0017498700
0018645703
0090013777
0000072400
0016398600
0016414300
0003276200
0018362805
0004106700
0018439503
0000104503
0018496103
0016242800
0001623200
0004005100
0000097700
0018595000
0001894200
0008080102
0008163802
0001921001
0017003200
0013505700
0018494900
0018494901
0000076600
0003164305
0014655700
0004018600
0000124700
0001590200
0009367900
0005177500
0090014566
0018020000
0000681408
0000090310
0001767087
0090005177
0015049100
0000058000
0009534200
0009534900
0009537800
0017105401
0019014402
0001137200
0018546902
0018475202
0008048800
0000916800
0090016673
0090013747
0010102301
0017109300
0018194100
0018340600
0000113500
0008246100
0003285300
0018614200
0018529109
0000095800
0017108301
0016061500
0016405100
0012510401
0016520800
0015090043
0018609001
0000112406
0018542300
0016196303
0018450400
0090016610
0005243500
0009308900
0016257400
0017970000
0001631000
0018752123
0018752124
0090000127
0008225500
0018410702
0018401100
0015629001
0001843800
0002077300
0000347222
0019010302
0018530406
0018594306
0010069000
0018413600
0013461200
0009526600
0090014036
0014212100
0018647602
0000224901
0009538800
0018445908
0017838800
0008085501
0000527000
0000003201
0018407004
0017906300
0000208003
0000211600
0000123800
0004009500
0013146700
0000466208
0013163800
0000347221
0010149501
0016266601
0018447101
0018591606
0018445909
0016014200
0000007007
0016407700
0004043100
0013055300
0018794100
0090013000
0018661200
0013487400
0000219300
0000682100
0008008800
0001257400
0003475100
0022000400
0009533800
0090013782
0018513505
0016060700
0000147900
0017117400
0008036600
0090016791
0018659300
0010040209
0000668402
0000072401
0018377201
0017085600
0016566300
0001776602
0016390101
0017883601
0004195300
0001813200
0003247500
0017237000
0000026400
0018412602
0000049204
0000086601
0018725200
0001908900
0018569105
0018572500
0018707000
0018457204
0009989800
0090010365
0016552700
0016044800
0090016812
0018645300
0000137700
0008581010
0018529113
0000998902
0018439500
0010097400
0008316209
0003452900
0008581007
0001909800
0009544105
0016322400
0018612405
0016196700
0017334600
0003436300
0008000300
0018778400
0017040100
0018631900
0012850300
0017839200
0008316208
0017840000
0000142301
0002121008
0090013326
0000104900
0018766000
0002840700
0004123111
0016037900
0003251008
0001691500
0004211600
0008204500
0018398004
0018767200
0003335204
0018445907
0018658601
0017841600
0001832500
0001752600
0000008200
0001774100
0019011700
0001857300
0019214101
0018162600
0017280900
0017430600
0001833200
0001768300
0017994200
0018991200
0017381000
0018736802
0017096001
0016706001
0000056400
0004052600
0012014800
0008199000
0018279900
0018768100
0018197500
0008154100
0004089700
0018691700
0015013000
0018632500
0000120701
0009366112
0009366111
0002385302
0018457203
0001783000
0090016879
0001824400
0003241200
0017130801
0018085600
0001827900
0018529111
0002880701
0000164600
0017506205
0018535005
0018564604
0018613612
0018613613
0016022903
0001619105
0017586600
0017104900
0090016619
0018416801
0008430101
0000101300
0018527202
0018527203
0018613615
0018613617
0018362709
0018651300
0009313900
0018653102
0000288701
0000164000
0001794400
0001818400
0090016935
0009536000
0000168400
0090016811
0003282300
0018752125
0013412507
0003251006
0018738200
0006359800
0009390300
0017410001
0018251300
0006129000
0019692702
0000136800
0000135800
0008276400
0018343200
0000137400
0000136400
0000136900
0000137600
0001883201
0000126100
0000123900
0000121800
0000120900
0000117200
0000082700
0019214200
0018804300
0000075904
0000075903
0000075902
0000075901
0000075900
0018797300
0017310100
0000047900
0000048000
0000048900
0017515400
0019209300
0018909400
0018736500
0019010800
0018752100
0018658602
0001818401
0018451001
0018036102
0018562401
0000999900
0090016956
0017048200
0017970700
0000065300
0017847700
0018194200
0017520400
0001746500
0008022900
0017583500
0018345100
0017904800
0017901900
0018239000
0018048800
0017846600
0017344700
0018785000
0017533200
0017444200
0001910200
0017278200
0008022500
0017067700
0010176202
0011322400
0018090700
0013152400
0018427708
0002611700
0017838203
0000060500
0000086600
0013164400
0001822306
0003240200
0090015543
0090014010
0090012618
0090011726
0090011724
0090013977
0090013265
0000165100
0017256800
0090015393
0090014567
0090014790
0090011701
0090016618
0090016616
0090016617
0000961003
0000159027
0000961002
0018031802
0000126900
0090013456
0018890700
0090016538
0018061001
0012662800
0010125400
0016278000
0016409600
0019014000
0019014001
0000167500
0000167501
0000168100
0000168200
0019014002
0019014003
0019014004
0001830102
0001830103
0000166300
0018613618
0018613619
0000179407
0000179405
0000179400
0000179406
0000179401
0000179402
0000179403
0000179404
0001772208
0001795602
0001816501
0001816502
0001816503
0000179500
0018496105
0000167401
0001705701
0008047801
0018859004
0001705709
0018568802
0001985700
0013412506
0003407501
0003158400
0018993504
0000168000
0001775601
0001861001
0000167400
0003250910
0000048400
0008242000
0003454300
0017412800
0008160600
0018020200
0022001000
0018457205
0010116603
0013481900
0018642101
0013143308
0018047707
0018568706
0008298201
0009530200
0010057709
0003239600
0003427800
0016266600
0017220100
0000347223
0090017015
0000396802
0010097402
0090011658
0018440803
0090017019
0018991701
0001231901
0008380200
0005196605
0090017038
0000002805
0016574100
0016516900
0009543900
0003397300
0017127900
0017839505
0008203600
0001781600
0000167600
0000167604
0000167605
0000167606
0000167602
0000167607
0009543905
0090017078
0008083203
0018752126
0000167601
0018558200
0013495003
0009535901
0017558101
0018546503
0017087301
0017375806
0016013702
0000289902
0010157601
0001959702
0018481507
0016378100
0018502201
0010157600
0000848200
0009544702
0009535401
0003138900
0013478202
0000090405
0015933200
0000227800
0018738000
0009541301
0009544102
0016340100
0009538200
0010057713
0008011500
0008152800
0003085802
0017087300
0009522900
0018762400
0018768800
0018642102
0001864300
0000228601
0000228600
0009541302
0009538003
0009538001
0009538002
0013144100
0009534000
0018541603
0018541604
0018541600
0018541602
0016014102
0009543904
0009544701
0090017131
0017109000
0018427704
0018391201
0090017137
0017523303
0000234800
0018429601
0002297300
0000236100
0018161004
0090017170
0018594303
0000026402
0008300000
0018541606
0017111000
0018443805
0009542504
0018533701
0018853707
0008236700
0017506201
0001798300
0000104504
0018440905
0018496107
0018613616
0001775602
0018440804
0018450603
0010149700
0003499800
0009540501
0009538000
0000233500
0090012792
0001814400
0000002806
0018568800
0018484800
0016404000
0000248200
0000213900
0013508700
0018515501
0013174803
0018645704
0000014000
0010122900
0003082600
0018752127
0000884800
0009544101
0009544107
0017375807
0009531402
0008899935
0090014565
0090013932
0090014768
0090014563
0003097901
0008899939
0008899938
0008899937
0008899936
0090017045
0008899934
0008899933
0008899931
0008899930
0008899929
0008899928
0008899927
0008899925
0004123112
0009544106
0000164400
0000232900
0000130700
0000224300
0019013300
0018769700
0000151500
0000169600
0017418800
0018424201
0000138800
0018647600
0000246500
0017987700
0013145302
0001824800
0017001300
0009533700
0000231300
0018752108
0018752107
0003078400
